"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도"
"경기도 파주시 아동동","일반","3**","새꽃로","제1종일반주거","제2종근린생활","8m미만","333.26","284.40","49,000","null","201911","27"," ","2013"
"경기도 파주시 야당동","일반","2**","송학1길","계획관리","제2종근린생활","8m미만","299.9","786.00","113,050","null","201901","8"," ","2010"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제1종근린생활","25m이상","45.24"," ","64,000","1","201902","19"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","40.56"," ","61,739","1","201903","1"," ","2018"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제1종근린생활","25m이상","40.12"," ","49,496","1","201903","5"," ","2018"
"경기도 파주시 야당동","집합","1**","송학1길","계획관리","제2종근린생활","8m미만","29.25"," ","14,500","1","201903","24"," ","2016"
"경기도 파주시 야당동","집합","1***","와석순환로","준주거","제1종근린생활","25m이상","251.64"," ","84,500","3","201903","26"," ","2011"
"경기도 파주시 야당동","일반","4**","송학말길","계획관리","제2종근린생활","8m미만","115.5","331.00","42,514","null","201904","18"," ","2000"
"경기도 파주시 야당동","집합","9**","한빛로","제3종일반주거","제2종근린생활","25m이상","41.72"," ","51,000","1","201905","27"," ","2012"
"경기도 파주시 야당동","일반","1**","송학3길","계획관리","제1종근린생활","8m미만","188","589.00","63,682","null","201906","3"," ","2008"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","12m미만","32.4"," ","59,000","1","201906","10"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","49.92"," ","57,000","1","201906","17"," ","2018"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","업무","25m이상","52.08"," ","78,110","1","201906","20"," ","2018"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","140.59"," ","47,000","5","201906","20"," ","2017"
"경기도 파주시 야당동","집합","1***","와석순환로","준주거","제2종근린생활","25m이상","270.9"," ","58,000","2","201907","2"," ","2012"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","제2종근린생활","12m미만","36"," ","45,617","1","201907","13"," ","2019"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","제2종근린생활","12m미만","54.9"," ","72,527","1","201907","13"," ","2019"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","제2종근린생활","12m미만","36"," ","45,617","1","201907","13"," ","2019"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","판매","12m미만","54"," ","65,575","null","201908","30"," ","2019"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","판매","12m미만","54"," ","65,575","null","201908","30"," ","2019"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","12m미만","47.97"," ","86,000","1","201908","31"," ","2017"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","제1종근린생활","12m미만","55.55"," ","86,000","1","201909","3"," ","2019"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","46.02"," ","60,000","1","201909","15"," ","2017"
"경기도 파주시 야당동","일반","1**","송학2길","계획관리","제1종근린생활","8m미만","454","568.00","117,711","null","201909","23"," ","2009"
"경기도 파주시 야당동","집합","1***","와석순환로","제3종일반주거","제2종근린생활","25m이상","33.65"," ","46,800","null","201909","23"," ","2011"
"경기도 파주시 야당동","집합","1***","소리천로","일반상업","제1종근린생활","12m미만","38"," ","61,275","1","201909","28"," ","2019"
"경기도 파주시 야당동","집합","9**","미래로408번길","제3종일반주거","제2종근린생활","25m이상","26.56"," ","37,900","1","201910","1"," ","2009"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제1종근린생활","25m이상","13.77"," ","31,338","1","201910","7"," ","2019"
"경기도 파주시 야당동","집합","2**","송학1길","계획관리","제1종근린생활","8m미만","40.41"," ","10,418","1","201910","7"," ","2018"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","기타","25m이상","640.57"," ","175,020","7","201910","11"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","기타","25m이상","640.57"," ","178,020","6","201910","11"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로1004번길","일반상업","기타","12m미만","102"," ","21,518","7","201910","22"," ","2019"
"경기도 파주시 야당동","집합","1***","경의로1004번길","일반상업","제2종근린생활","12m미만","101.85"," ","21,730","7","201910","22"," ","2019"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","기타","25m이상","640.57"," ","173,075","8","201911","1"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","47.2"," ","65,000","1","201911","15"," ","2017"
"경기도 파주시 야당동","집합","1***","와석순환로","준주거","제1종근린생활","25m이상","135.16"," ","36,000","4","201911","26"," ","2011"
"경기도 파주시 야당동","집합","1***","경의로1004번길","일반상업","제2종근린생활","12m미만","79"," ","20,458","7","201911","29"," ","2019"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제1종근린생활","25m이상","120"," ","39,500","4","201912","4"," ","2017"
"경기도 파주시 야당동","집합","1***","와석순환로","준주거","제1종근린생활","25m이상","209.56"," ","27,700","5","201912","9"," ","2011"
"경기도 파주시 야당동","집합","1***","와석순환로","준주거","제2종근린생활","25m이상","298.17"," ","76,300","5","201912","9"," ","2011"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제1종근린생활","25m이상","92.98"," ","20,600","6","201912","12"," ","2017"
"경기도 파주시 야당동","집합","1***","경의로","일반상업","제2종근린생활","25m이상","92.04"," ","31,000","3","201912","18"," ","2016"
"경기도 파주시 야당동","집합","2**","송학1길","계획관리","제1종근린생활","8m미만","29.26"," ","15,000","1","201912","30"," ","2018"
"경기도 파주시 야당동","집합","2**","송학1길","계획관리","제1종근린생활","8m미만","33.43"," ","15,000","1","201912","30"," ","2018"
"경기도 파주시 야동동","일반","2**","풀무골로","계획관리","제2종근린생활","12m미만","197.6","771.00","43,000","null","201904","5"," ","2016"
"경기도 파주시 야동동","일반","2**","월롱산로","계획관리","제2종근린생활","12m미만","199.36","500.00","50,000","null","201906","28"," ","2019"
"경기도 파주시 야동동","일반","9*","시청로","자연녹지","제2종근린생활","25m미만","105.36","266.00","35,000","null","201912","5"," ","2004"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","-","195","397.00","44,004","null","201901","23"," ","2019"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","8m미만","198","254.00","39,140","null","201902","1"," ","2019"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","8m미만","108.75","276.00","29,408","null","201902","20"," ","2019"
"경기도 파주시 연다산동","일반","3**","거문이길","계획관리","제2종근린생활","8m미만","816","2278.00","220,500","null","201904","5"," ","2018"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","-","195","490.00","50,356","null","201904","18"," ","2019"
"경기도 파주시 연다산동","일반","3**","-","계획관리","제2종근린생활","8m미만","195","490.00","50,900","null","201905","30"," ","2019"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","8m미만","198","497.00","50,290","null","201906","5"," ","2019"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","8m미만","198","496.00","50,290","null","201906","5"," ","2019"
"경기도 파주시 연다산동","일반","3**","거문이길","계획관리","제2종근린생활","8m미만","198","576.00","47,920","null","201911","27"," ","2020"
"경기도 파주시 연다산동","일반","3**","소라지로","계획관리","제2종근린생활","8m미만","359.4","482.00","61,120","null","201912","23"," ","2019"
"경기도 파주시 오도동","일반","2**","오도로","계획관리","제1종근린생활","8m미만","320.4","664.00","64,600","null","201901","12"," ","2015"
"경기도 파주시 오도동","일반","2**","오도로","계획관리","제2종근린생활","12m미만","600","798.00","109,000","null","201902","18"," ","2014"
"경기도 파주시 오도동","일반","2*","장명산길","계획관리","제2종근린생활","8m미만","330","886.00","74,860","null","201903","4"," ","2008"
"경기도 파주시 오도동","일반","2*","장명산길","계획관리","제2종근린생활","8m미만","295.2","834.00","69,140","null","201903","4"," ","2009"
"경기도 파주시 오도동","일반","2*","장명산길","계획관리","제2종근린생활","8m미만","383.5","619.00","50,000","null","201903","4"," ","2011"
"경기도 파주시 오도동","일반","1**","연다산길","계획관리","제2종근린생활","8m미만","119.4","522.00","30,000","null","201904","10"," ","2007"
"경기도 파주시 오도동","일반","6*","대골길","계획관리","제2종근린생활","8m미만","395.5","990.00","76,000","null","201904","25"," ","2015"
"경기도 파주시 오도동","일반","1**","교하로1205번길","계획관리","제1종근린생활","-","297","760.00","60,360","null","201909","18"," ","2019"
"경기도 파주시 오도동","일반","*","장명산길","계획관리","제1종근린생활","8m미만","324","1216.00","79,280","null","201910","23"," ","2008"
"경기도 파주시 오도동","일반","*","장명산길","계획관리","제2종근린생활","8m미만","307.2","774.00","51,140","null","201910","23"," ","2007"
"경기도 파주시 와동동","집합","1***","미래로","근린상업","업무","25m이상","54.52"," ","114,000","1","201901","14"," ","2010"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제2종근린생활","12m미만","46.41"," ","45,000","1","201901","24"," ","2014"
"경기도 파주시 와동동","집합","2**","금바위로","제3종일반주거","제1종근린생활","25m미만","29.52"," ","14,700","2","201902","22"," ","2001"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제2종근린생활","12m미만","175.8"," ","69,000","2","201903","5"," ","2014"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제2종근린생활","12m미만","183.46"," ","62,000","2","201903","5"," ","2014"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제1종근린생활","12m미만","175.8"," ","36,000","6","201903","7"," ","2012"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제1종근린생활","12m미만","183.46"," ","34,000","6","201903","7"," ","2012"
"경기도 파주시 와동동","집합","1***","와석순환로","중심상업","교육연구","25m이상","129.43"," ","23,100","12","201903","15"," ","2011"
"경기도 파주시 와동동","집합","1***","미래로","근린상업","제1종근린생활","25m이상","97.65"," ","31,718","2","201903","21"," ","2010"
"경기도 파주시 와동동","집합","1***","미래로602번길","근린상업","제1종근린생활","12m미만","27.24"," ","35,000","1","201903","21"," ","2019"
"경기도 파주시 와동동","집합","1***","미래로","근린상업","제1종근린생활","25m이상","85.05"," ","25,656","2","201903","21"," ","2010"
"경기도 파주시 와동동","집합","1***","미래로","근린상업","제1종근린생활","25m이상","115.83"," ","37,626","2","201903","21"," ","2010"
"경기도 파주시 와동동","집합","2**","금바위로","제2종일반주거","제1종근린생활","25m미만","16.87"," ","13,000","1","201904","3"," ","2001"
"경기도 파주시 와동동","집합","1***","금바위로","일반상업","제2종근린생활","25m미만","104.38"," ","22,459","3","201904","15"," ","2019"
