Zip,City,State,2015_population
03755,Hanover,NH,6310
03756,Lebanon,NH,0
03765,Haverhill,NH,460
03766,Lebanon,NH,8880
03768,Lyme,NH,1650
03769,Lyme Center,NH,118
03770,Meriden,NH,740
03771,Monroe,NH,820
03773,Newport,NH,6690
03774,North Haverhill,NH,1620
03777,Orford,NH,1160
03779,Piermont,NH,680
03780,Pike,NH,440
03781,Plainfield,NH,1610
03782,Sunapee,NH,2670
03784,West Lebanon,NH,3560
03785,Woodsville,NH,1900
03801,Portsmouth,NH,20160
03802,Portsmouth,NH,1102
03803,Portsmouth,NH,0
03804,Portsmouth,NH,93
03805,Newington,NH,0
03809,Alton,NH,3580
03810,Alton Bay,NH,1690
03811,Atkinson,NH,6720
03812,Bartlett,NH,570
03813,Center Conway,NH,2910
03814,Center Ossipee,NH,2020
03815,Center Strafford,NH,111
03816,Center Tuftonboro,NH,990
03817,Chocorua,NH,560
03818,Conway,NH,3660
03819,Danville,NH,4100
03820,Dover,NH,27910
03821,Dover,NH,849
03822,Dover,NH,0
03823,Madbury,NH,1810
03824,Durham,NH,5790
03825,Barrington,NH,8660
03826,East Hampstead,NH,2740
03827,East Kingston,NH,3090
03830,East Wakefield,NH,1210
03832,Eaton Center,NH,308
03833,Exeter,NH,20740
03835,Farmington,NH,6040
03836,Freedom,NH,1230
03837,Gilmanton Iron Works,NH,1270
03838,Glen,NH,1240
03839,Rochester,NH,3640
03840,Greenland,NH,4120
03841,Hampstead,NH,6120
03842,Hampton,NH,14220
03843,Hampton,NH,998
03844,Hampton Falls,NH,2360
03845,Intervale,NH,1190
03846,Jackson,NH,830
03847,Kearsarge,NH,345
03848,Kingston,NH,5850
03849,Madison,NH,1210
03850,Melvin Village,NH,550
03851,Milton,NH,3630
03852,Milton Mills,NH,560
03853,Mirror Lake,NH,550
03854,New Castle,NH,1012
03855,New Durham,NH,2540
03856,Newfields,NH,1780
03857,Newmarket,NH,8410
03858,Newton,NH,4480
03859,Newton Junction,NH,241
03860,North Conway,NH,3800
03861,Lee,NH,3970
03862,North Hampton,NH,4600
03864,Ossipee,NH,1460
03865,Plaistow,NH,7600
03866,Rochester,NH,1032
03867,Rochester,NH,18450
03868,Rochester,NH,5260
03869,Rollinsford,NH,2320
03870,Rye,NH,4910
03871,Rye Beach,NH,571
03872,Sanbornville,NH,3530
03873,Sandown,NH,6000
03874,Seabrook,NH,8190
03875,Silver Lake,NH,740
03878,Somersworth,NH,11130
03882,Effingham,NH,1110
03883,South Tamworth,NH,180
03884,Strafford,NH,4000
03885,Stratham,NH,7570
03886,Tamworth,NH,1280
03887,Union,NH,1940
03890,West Ossipee,NH,780
03894,Wolfeboro,NH,5290
03896,Wolfeboro Falls,NH,1311
03897,Wonalancet,NH,56
03901,Berwick,ME,7010
03902,Cape Neddick,ME,2130
03903,Eliot,ME,6180
03904,Kittery,ME,7220
03905,Kittery Point,ME,1690
03906,North Berwick,ME,4510
03907,Ogunquit,ME,1300
03908,South Berwick,ME,6880
03909,York,ME,9050
03910,York Beach,ME,1334
03911,York Harbor,ME,756
04001,Acton,ME,2170
04002,Alfred,ME,6630
04003,Bailey Island,ME,270
04004,Bar Mills,ME,618
04005,Biddeford,ME,18960
04006,Biddeford Pool,ME,214
04007,Biddeford,ME,61
04008,Bowdoinham,ME,2640
04009,Bridgton,ME,3960
04010,Brownfield,ME,1340
04011,Brunswick,ME,17630
04013,Bustins Island,ME,0
04014,Cape Porpoise,ME,391
04015,Casco,ME,2870
04016,Center Lovell,ME,172
04017,Chebeague Island,ME,370
04019,Cliff Island,ME,51
04020,Cornish,ME,1270
04021,Cumberland Center,ME,6420
04022,Denmark,ME,990
04024,East Baldwin,ME,520
04027,Lebanon,ME,5440
04028,East Parsonsfield,ME,102
04029,Sebago,ME,1600
04030,East Waterboro,ME,1990
04032,Freeport,ME,7510
04033,Freeport,ME,0
04034,Freeport,ME,0
04037,Fryeburg,ME,3170
04038,Gorham,ME,15530
04039,Gray,ME,7320
04040,Harrison,ME,2400
04041,Hiram,ME,1190
04042,Hollis Center,ME,4150
04043,Kennebunk,ME,10050
04046,Kennebunkport,ME,6690
04047,Parsonsfield,ME,1600
04048,Limerick,ME,2550
04049,Limington,ME,3260
04050,Long Island,ME,200
04051,Lovell,ME,930
04054,Moody,ME,664
04055,Naples,ME,3450
04056,Newfield,ME,269
04057,North Bridgton,ME,313
04061,North Waterboro,ME,3170
04062,Windham,ME,16220
04063,Ocean Park,ME,451
04064,Old Orchard Beach,ME,7320
04066,Orrs Island,ME,520
04068,Porter,ME,1040
04069,Pownal,ME,1480
04070,Scarborough,ME,1320
04071,Raymond,ME,4450
04072,Saco,ME,17550
04073,Sanford,ME,14270
04074,Scarborough,ME,18360
04075,Sebago Lake,ME,0
04076,Shapleigh,ME,2350
04077,South Casco,ME,583
04078,South Freeport,ME,562
04079,Harpswell,ME,3520
04082,South Windham,ME,133
04083,Springvale,ME,3960
04084,Standish,ME,6950
04085,Steep Falls,ME,1790
04086,Topsham,ME,8740
04087,Waterboro,ME,2170
04088,Waterford,ME,1160
04090,Wells,ME,9280
04091,West Baldwin,ME,810
04092,Westbrook,ME,15770
04093,Buxton,ME,7360
04094,West Kennebunk,ME,565
04095,West Newfield,ME,1090
04096,Yarmouth,ME,8330
04097,North Yarmouth,ME,3660
04098,Westbrook,ME,665
04101,Portland,ME,12870
04102,Portland,ME,14610
04103,Portland,ME,26800
04104,Portland,ME,2334
04105,Falmouth,ME,11650
04106,South Portland,ME,22900
04107,Cape Elizabeth,ME,9130
04108,Peaks Island,ME,810
04109,Portland,ME,55
04110,Cumberland Foreside,ME,1470
04112,Portland,ME,904
04116,South Portland,ME,332
04122,Portland,ME,0
04123,Portland,ME,0
04124,Portland,ME,0
04210,Auburn,ME,18690
04211,Auburn,ME,614
04212,Auburn,ME,665
04216,Andover,ME,550
04217,Bethel,ME,2900
04219,Bryant Pond,ME,1200
04220,Buckfield,ME,2660
04221,Canton,ME,730
04222,Durham,ME,3760
04223,Danville,ME,104
04224,Dixfield,ME,2270
04225,Dryden,ME,215
04226,East Andover,ME,179
04227,East Dixfield,ME,250
04228,East Livermore,ME,102
04230,East Poland,ME,152
04231,Stoneham,ME,240
04234,East Wilton,ME,361
04236,Greene,ME,3960
04237,Hanover,ME,220
04238,Hebron,ME,1230
04239,Jay,ME,3890
04240,Lewiston,ME,26970
04241,Lewiston,ME,568
04243,Lewiston,ME,1083
04250,Lisbon,ME,3720
04252,Lisbon Falls,ME,4250
04253,Livermore,ME,1850
04254,Livermore Falls,ME,2390
04255,Greenwood,ME,600
04256,Mechanic Falls,ME,2590
04257,Mexico,ME,1970
04258,Minot,ME,2590
04259,Monmouth,ME,2970
04260,New Gloucester,ME,5290
04261,Newry,ME,370
04262,North Jay,ME,81
04263,Leeds,ME,1880
04265,North Monmouth,ME,770
04266,North Turner,ME,368
04267,North Waterford,ME,121
04268,Norway,ME,3970
04270,Oxford,ME,5170
04271,Paris,ME,182
04274,Poland,ME,4870
04275,Roxbury,ME,390
04276,Rumford,ME,4420
04280,Sabattus,ME,5970
04281,South Paris,ME,3930
04282,Turner,ME,5110
04284,Wayne,ME,1040
04285,Weld,ME,340
04286,West Bethel,ME,111
04287,Bowdoin,ME,2820
04288,West Minot,ME,50
04289,West Paris,ME,1550
04290,Peru,ME,1280
04291,West Poland,ME,226
04292,Sumner,ME,790
04294,Wilton,ME,3000
04330,Augusta,ME,20910
04332,Augusta,ME,964
04333,Augusta,ME,637
04336,Augusta,ME,0
04338,Augusta,ME,228
04341,Coopers Mills,ME,320
04342,Dresden,ME,1500
04343,East Winthrop,ME,354
04344,Farmingdale,ME,2590
04345,Gardiner,ME,10340
04346,Randolph,ME,1460
04347,Hallowell,ME,2180
04348,Jefferson,ME,2630
04349,Kents Hill,ME,1150
04350,Litchfield,ME,3170
04351,Manchester,ME,2450
04352,Mount Vernon,ME,1480
04353,Whitefield,ME,1950
04354,Palermo,ME,1320
04355,Readfield,ME,2290
04357,Richmond,ME,2920
04358,South China,ME,3610
04359,South Gardiner,ME,538
04360,Vienna,ME,500
04363,Windsor,ME,2260
04364,Winthrop,ME,5220
04401,Bangor,ME,34900
04402,Bangor,ME,1831
04406,Abbot,ME,520
04408,Aurora,ME,197
04410,Bradford,ME,1020
04411,Bradley,ME,1270
04412,Brewer,ME,8400
04413,Brookton,ME,192
04414,Brownville,ME,950
04415,Brownville Junction,ME,337
04416,Bucksport,ME,4630
04417,Burlington,ME,270
04418,Greenbush,ME,1320
04419,Carmel,ME,2480
04420,Castine,ME,14
04421,Castine,ME,580
04422,Charleston,ME,990
04424,Danforth,ME,590
04426,Dover Foxcroft,ME,3770
04427,Corinth,ME,2560
04428,Eddington,ME,2650
04429,Holden,ME,4520
04430,East Millinocket,ME,1220
04431,East Orland,ME,342
04434,Etna,ME,1070
04435,Exeter,ME,850
04438,Frankfort,ME,1000
04441,Greenville,ME,1240
04442,Greenville Junction,ME,509
04443,Guilford,ME,1860
04444,Hampden,ME,8490
04448,Howland,ME,1020
04449,Hudson,ME,1170
04450,Kenduskeag,ME,1150
04451,Kingman,ME,256
04453,Lagrange,ME,580
04454,Lambert Lake,ME,66
04455,Lee,ME,790
04456,Levant,ME,2710
04457,Lincoln,ME,4720
04459,Mattawamkeag,ME,540
04460,Medway,ME,1070
04461,Milford,ME,2680
04462,Millinocket,ME,3380
04463,Milo,ME,2120
04464,Monson,ME,480
04467,Olamon,ME,0
04468,Old Town,ME,6770
04469,Orono,ME,100
04471,Orient,ME,420
04472,Orland,ME,1680
04473,Orono,ME,4160
04474,Orrington,ME,3440
04475,Passadumkeag,ME,290
04476,Penobscot,ME,940
04478,Rockwood,ME,240
04479,Sangerville,ME,940
04481,Sebec,ME,540
04485,Shirley Mills,ME,124
04487,Springfield,ME,640
04488,Stetson,ME,1050
04489,Stillwater,ME,468
04490,Topsfield,ME,210
04491,Vanceboro,ME,176
04492,Waite,ME,141
04493,West Enfield,ME,1560
04495,Winn,ME,280
04496,Winterport,ME,3400
04497,Wytopitlock,ME,250
04530,Bath,ME,9500
04535,Alna,ME,690
04537,Boothbay,ME,1930
04538,Boothbay Harbor,ME,1570
04539,Bristol,ME,980
04541,Chamberlain,ME,75
04543,Damariscotta,ME,2030
04544,East Boothbay,ME,620
04547,Friendship,ME,1020
04548,Georgetown,ME,950
04549,Isle Of Springs,ME,0
04551,Bremen,ME,680
04553,Newcastle,ME,1800
04554,New Harbor,ME,600
04555,Nobleboro,ME,1570
04556,Edgecomb,ME,1090
04558,Pemaquid,ME,240
04562,Phippsburg,ME,1770
04563,Cushing,ME,1210
04564,Round Pond,ME,450
04565,Sebasco Estates,ME,162
04568,South Bristol,ME,300
04570,Squirrel Island,ME,0
04571,Trevett,ME,230
04572,Waldoboro,ME,4340
04573,Walpole,ME,450
04574,Washington,ME,1320
04575,West Boothbay Harbor,ME,260
04576,Southport,ME,470
04578,Wiscasset,ME,3770
04579,Woolwich,ME,2910
04605,Ellsworth,ME,11690
04606,Addison,ME,970
04607,Gouldsboro,ME,920
04609,Bar Harbor,ME,4220
04611,Beals,ME,585
04612,Bernard,ME,400
04613,Birch Harbor,ME,210
04614,Blue Hill,ME,2520
04616,Brooklin,ME,680
04617,Brooksville,ME,660
04619,Calais,ME,2670
04622,Cherryfield,ME,1000
04623,Columbia Falls,ME,780
04624,Corea,ME,159
04625,Cranberry Isles,ME,49
04626,Cutler,ME,450
04627,Deer Isle,ME,1350
04628,Dennysville,ME,500
04629,East Blue Hill,ME,56
04630,East Machias,ME,1280
04631,Eastport,ME,990
04634,Franklin,ME,1540
04635,Frenchboro,ME,64
04637,Grand Lake Stream,ME,136
04640,Hancock,ME,2100
04642,Harborside,ME,143
04643,Harrington,ME,840
04644,Hulls Cove,ME,330
04645,Isle Au Haut,ME,65
04646,Islesford,ME,92
04648,Jonesboro,ME,510
04649,Jonesport,ME,990
04650,Little Deer Isle,ME,230
04652,Lubec,ME,1230
04653,Bass Harbor,ME,510
04654,Machias,ME,2530
04655,Machiasport,ME,720
04657,Meddybemps,ME,260
04658,Milbridge,ME,1190
04660,Mount Desert,ME,1340
04662,Northeast Harbor,ME,518
04664,Sullivan,ME,1040
04666,Pembroke,ME,1010
04667,Perry,ME,1200
04668,Princeton,ME,1330
04669,Prospect Harbor,ME,250
04671,Robbinston,ME,440
04672,Salsbury Cove,ME,159
04673,Sargentville,ME,107
04674,Seal Cove,ME,330
04675,Seal Harbor,ME,276
04676,Sedgwick,ME,820
04677,Sorrento,ME,250
04679,Southwest Harbor,ME,1720
04680,Steuben,ME,950
04681,Stonington,ME,970
04683,Sunset,ME,132
04684,Surry,ME,1410
04685,Swans Island,ME,330
04686,Wesley,ME,108
04691,Whiting,ME,320
04693,Winter Harbor,ME,410
04694,Baileyville,ME,1880
04730,Houlton,ME,8150
04732,Ashland,ME,1400
04733,Benedicta,ME,210
04734,Blaine,ME,560
04735,Bridgewater,ME,440
04736,Caribou,ME,7700
04737,Clayton Lake,ME,0
04738,Crouseville,ME,148
04739,Eagle Lake,ME,710
04740,Easton,ME,1040
04741,Estcourt Station,ME,0
04742,Fort Fairfield,ME,2670
04743,Fort Kent,ME,3670
04744,Fort Kent Mills,ME,351
04745,Frenchville,ME,890
04746,Grand Isle,ME,240
04747,Island Falls,ME,960
04750,Limestone,ME,1470
04751,Limestone,ME,0
04756,Madawaska,ME,2630
04757,Mapleton,ME,2430
04758,Mars Hill,ME,1440
04760,Monticello,ME,690
04761,New Limerick,ME,450
04762,New Sweden,ME,480
04763,Oakfield,ME,590
04764,Oxbow,ME,56
04765,Patten,ME,890
04766,Perham,ME,350
04768,Portage,ME,280
04769,Presque Isle,ME,7750
04772,Saint Agatha,ME,600
04773,Saint David,ME,580
04774,Saint Francis,ME,470
04775,Sheridan,ME,32
04776,Sherman,ME,710
04777,Stacyville,ME,260
04779,Sinclair,ME,260
04780,Smyrna Mills,ME,590
04781,Wallagrass,ME,470
04783,Stockholm,ME,360
04785,Van Buren,ME,1690
04786,Washburn,ME,1460
04787,Westfield,ME,330
04841,Rockland,ME,6020
04843,Camden,ME,4540
04846,Glen Cove,ME,158
04847,Hope,ME,1440
04848,Islesboro,ME,560
04849,Lincolnville,ME,3260
04850,Lincolnville Center,ME,181
04851,Matinicus,ME,49
04852,Monhegan,ME,67
04853,North Haven,ME,380
04854,Owls Head,ME,1330
04855,Port Clyde,ME,294
04856,Rockport,ME,3310
04858,South Thomaston,ME,1280
04859,Spruce Head,ME,690
04860,Tenants Harbor,ME,1360
04861,Thomaston,ME,2420
04862,Union,ME,3310
04863,Vinalhaven,ME,1110
04864,Warren,ME,3570
04865,West Rockport,ME,301
04901,Waterville,ME,19570
04903,Waterville,ME,1125
04910,Albion,ME,1810
04911,Anson,ME,1550
04912,Athens,ME,800
04915,Belfast,ME,7280
04917,Belgrade,ME,2800
04918,Belgrade Lakes,ME,360
04920,Bingham,ME,1180
04921,Brooks,ME,1290
04922,Burnham,ME,960
04923,Cambridge,ME,370
04924,Canaan,ME,1850
04925,Caratunk,ME,71
04926,China Village,ME,498
04927,Clinton,ME,2820
04928,Corinna,ME,1770
04929,Detroit,ME,660
04930,Dexter,ME,3310
04932,Dixmont,ME,1060
04933,East Newport,ME,118
04935,East Vassalboro,ME,136
04936,Eustis,ME,180
04937,Fairfield,ME,5310
04938,Farmington,ME,6330
04939,Garland,ME,810
04940,Farmington Falls,ME,284
04941,Freedom,ME,1450
04942,Harmony,ME,790
04943,Hartland,ME,1420
04944,Hinckley,ME,131
04945,Jackman,ME,1050
04947,Kingfield,ME,1600
04949,Liberty,ME,900
04950,Madison,ME,3440
04951,Monroe,ME,760
04952,Morrill,ME,1670
04953,Newport,ME,2640
04954,New Portland,ME,147
04955,New Sharon,ME,1290
04956,New Vineyard,ME,610
04957,Norridgewock,ME,3410
04958,North Anson,ME,1450
04961,New Portland,ME,710
04962,North Vassalboro,ME,392
04963,Oakland,ME,6380
04964,Oquossoc,ME,268
04965,Palmyra,ME,1580
04966,Phillips,ME,1230
04967,Pittsfield,ME,3300
04969,Plymouth,ME,1100
04970,Rangeley,ME,1330
04971,Saint Albans,ME,1650
04972,Sandy Point,ME,57
04973,Searsmont,ME,1170
04974,Searsport,ME,2240
04975,Shawmut,ME,280
04976,Skowhegan,ME,7940
04978,Smithfield,ME,830
04979,Solon,ME,840
04981,Stockton Springs,ME,1940
04982,Stratton,ME,490
04983,Strong,ME,1350
04984,Temple,ME,420
04985,West Forks,ME,116
04986,Thorndike,ME,1340
04987,Troy,ME,820
04988,Unity,ME,1380
04989,Vassalboro,ME,3800
04992,West Farmington,ME,603
05001,White River Junction,VT,6660
05009,White River Junction,VT,0
05030,Ascutney,VT,792
05031,Barnard,VT,418
05032,Bethel,VT,2170
05033,Bradford,VT,2660
05034,Bridgewater,VT,320
05035,Bridgewater Corners,VT,510
05036,Brookfield,VT,830
05037,Brownsville,VT,760
05038,Chelsea,VT,1180
05039,Corinth,VT,780
05040,East Corinth,VT,560
05041,East Randolph,VT,270
05042,East Ryegate,VT,510
05043,East Thetford,VT,870
05045,Fairlee,VT,1280
05046,Groton,VT,1090
05047,Hartford,VT,778
05048,Hartland,VT,2220
05049,Hartland Four Corners,VT,168
05050,Mc Indoe Falls,VT,163
05051,Newbury,VT,890
05052,North Hartland,VT,300
05053,North Pomfret,VT,320
05054,North Thetford,VT,145
05055,Norwich,VT,3340
05056,Plymouth,VT,290
05058,Post Mills,VT,380
05059,Quechee,VT,1420
05060,Randolph,VT,4190
05061,Randolph Center,VT,1170
05062,Reading,VT,630
05065,Sharon,VT,1080
05067,South Pomfret,VT,250
05068,South Royalton,VT,2560
05069,South Ryegate,VT,610
05070,South Strafford,VT,480
05071,South Woodstock,VT,290
05072,Strafford,VT,390
05073,Taftsville,VT,131
05074,Thetford,VT,234
05075,Thetford Center,VT,1220
05076,Topsham,VT,480
05077,Tunbridge,VT,990
05079,Vershire,VT,540
05081,Wells River,VT,790
05083,West Fairlee,VT,230
05084,West Hartford,VT,230
05085,West Newbury,VT,186
05086,West Topsham,VT,690
05088,Wilder,VT,1399
05089,Windsor,VT,3700
05091,Woodstock,VT,3020
05101,Bellows Falls,VT,3530
05141,Cambridgeport,VT,154
05142,Cavendish,VT,620
05143,Chester,VT,4030
05144,Chester Depot,VT,0
05146,Grafton,VT,490
05148,Londonderry,VT,1230
05149,Ludlow,VT,1970
05150,North Springfield,VT,900
05151,Perkinsville,VT,1140
05152,Peru,VT,390
05153,Proctorsville,VT,690
05154,Saxtons River,VT,790
05155,South Londonderry,VT,860
05156,Springfield,VT,7420
05158,Westminster,VT,1080
05159,Westminster Station,VT,272
05161,Weston,VT,530
05201,Bennington,VT,12580
05250,Arlington,VT,3080
05251,Dorset,VT,1230
05252,East Arlington,VT,370
05253,East Dorset,VT,570
05254,Manchester,VT,926
05255,Manchester Center,VT,3810
05257,North Bennington,VT,2190
05260,North Pownal,VT,330
05261,Pownal,VT,2150
05262,Shaftsbury,VT,2250
05301,Brattleboro,VT,12590
05302,Brattleboro,VT,797
05303,Brattleboro,VT,487
05304,Brattleboro,VT,141
05340,Bondville,VT,710
05341,East Dover,VT,370
05342,Jacksonville,VT,590
05343,Jamaica,VT,700
05344,Marlboro,VT,449
05345,Newfane,VT,1460
05346,Putney,VT,3880
05350,Readsboro,VT,650
05351,South Newfane,VT,341
05352,Stamford,VT,760
05353,Townshend,VT,960
05354,Vernon,VT,2070
05355,Wardsboro,VT,380
05356,West Dover,VT,1100
05357,West Dummerston,VT,163
05358,West Halifax,VT,340
05359,West Townshend,VT,470
05360,West Wardsboro,VT,370
05361,Whitingham,VT,660
05362,Williamsville,VT,250
05363,Wilmington,VT,2000
05401,Burlington,VT,18690
05402,Burlington,VT,854
05403,South Burlington,VT,17540
05404,Winooski,VT,6330
05405,Burlington,VT,127
05406,Burlington,VT,334
05407,South Burlington,VT,388
05408,Burlington,VT,9470
05439,Colchester,VT,16
05440,Alburgh,VT,1800
05441,Bakersfield,VT,610
05442,Belvidere Center,VT,290
05443,Bristol,VT,5840
05444,Cambridge,VT,1780
05445,Charlotte,VT,3760
05446,Colchester,VT,14780
05447,East Berkshire,VT,180
05448,East Fairfield,VT,1110
05449,Colchester,VT,0
05450,Enosburg Falls,VT,4580
05451,Essex,VT,475
05452,Essex Junction,VT,20180
05453,Essex Junction,VT,509
05454,Fairfax,VT,4860
05455,Fairfield,VT,1170
05456,Ferrisburgh,VT,1170
05457,Franklin,VT,1450
05458,Grand Isle,VT,1950
05459,Highgate Center,VT,1720
05460,Highgate Springs,VT,132
05461,Hinesburg,VT,4810
05462,Huntington,VT,1880
05463,Isle La Motte,VT,450
05464,Jeffersonville,VT,2600
05465,Jericho,VT,5600
05466,Jonesville,VT,178
05468,Milton,VT,13000
05469,Monkton,VT,230
05470,Montgomery,VT,285
05471,Montgomery Center,VT,730
05472,New Haven,VT,1800
05473,North Ferrisburgh,VT,1250
05474,North Hero,VT,830
05476,Richford,VT,2490
05477,Richmond,VT,4330
05478,Saint Albans,VT,13840
05479,Saint Albans,VT,0
05481,Saint Albans Bay,VT,532
05482,Shelburne,VT,7510
05483,Sheldon,VT,1360
05485,Sheldon Springs,VT,302
05486,South Hero,VT,1620
05487,Starksboro,VT,1440
05488,Swanton,VT,6760
05489,Underhill,VT,3020
05490,Underhill Center,VT,407
05491,Vergennes,VT,5360
05492,Waterville,VT,700
05494,Westford,VT,1670
05495,Williston,VT,10100
05501,Andover,MA,510
05544,Andover,MA,0
05601,Montpelier,VT,801
05602,Montpelier,VT,10850
05603,Montpelier,VT,0
05604,Montpelier,VT,16
05609,Montpelier,VT,0
05620,Montpelier,VT,0
05633,Montpelier,VT,0
05640,Adamant,VT,168
05641,Barre,VT,13930
05647,Cabot,VT,900
05648,Calais,VT,420
05649,East Barre,VT,990
05650,East Calais,VT,980
05651,East Montpelier,VT,1550
05652,Eden,VT,770
05653,Eden Mills,VT,380
05654,Graniteville,VT,1130
05655,Hyde Park,VT,2630
05656,Johnson,VT,2630
05657,Lake Elmore,VT,286
05658,Marshfield,VT,1320
05660,Moretown,VT,1700
05661,Morrisville,VT,5280
05662,Moscow,VT,59
05663,Northfield,VT,4080
05664,Northfield Falls,VT,656
05665,North Hyde Park,VT,153
05666,North Montpelier,VT,148
05667,Plainfield,VT,2020
05669,Roxbury,VT,470
05670,South Barre,VT,719
05671,Waterbury,VT,0
05672,Stowe,VT,5010
05673,Waitsfield,VT,2720
05674,Warren,VT,1370
05675,Washington,VT,880
05676,Waterbury,VT,4630
05677,Waterbury Center,VT,2240
05678,Websterville,VT,280
05679,Williamstown,VT,2950
05680,Wolcott,VT,1880
05681,Woodbury,VT,310
05682,Worcester,VT,1120
05701,Rutland,VT,17020
05702,Rutland,VT,945
05730,Belmont,VT,380
05731,Benson,VT,157
05732,Bomoseen,VT,960
05733,Brandon,VT,5220
05734,Bridport,VT,1120
05735,Castleton,VT,2450
05736,Center Rutland,VT,480
05737,Chittenden,VT,670
05738,Cuttingsville,VT,1020
05739,Danby,VT,1110
05740,East Middlebury,VT,991
05741,East Poultney,VT,29
05742,East Wallingford,VT,410
05743,Fair Haven,VT,3550
05744,Florence,VT,530
05745,Forest Dale,VT,284
05746,Gaysville,VT,159
05747,Granville,VT,220
05748,Hancock,VT,310
05750,Hydeville,VT,284
05751,Killington,VT,1200
05753,Middlebury,VT,7570
05757,Middletown Springs,VT,850
05758,Mount Holly,VT,690
05759,North Clarendon,VT,1770
05760,Orwell,VT,1060
05761,Pawlet,VT,1000
05762,Pittsfield,VT,450
05763,Pittsford,VT,2480
05764,Poultney,VT,2600
05765,Proctor,VT,1570
05766,Ripton,VT,410
05767,Rochester,VT,970
05768,Rupert,VT,124
05769,Salisbury,VT,1030
05770,Shoreham,VT,1030
05772,Stockbridge,VT,430
05773,Wallingford,VT,1870
05774,Wells,VT,1110
05775,West Pawlet,VT,490
05776,West Rupert,VT,260
05777,West Rutland,VT,3220
05778,Whiting,VT,700
05819,Saint Johnsbury,VT,7120
05820,Albany,VT,330
05821,Barnet,VT,1100
05822,Barton,VT,1650
05823,Beebe Plain,VT,142
05824,Concord,VT,1010
05825,Coventry,VT,219
05826,Craftsbury,VT,740
05827,Craftsbury Common,VT,470
05828,Danville,VT,1880
05829,Derby,VT,2200
05830,Derby Line,VT,1340
05832,East Burke,VT,870
05833,East Charleston,VT,190
05836,East Hardwick,VT,960
05837,East Haven,VT,300
05838,East Saint Johnsbury,VT,102
05839,Glover,VT,640
05840,Granby,VT,85
05841,Greensboro,VT,290
05842,Greensboro Bend,VT,540
05843,Hardwick,VT,2390
05845,Irasburg,VT,1100
05846,Island Pond,VT,1090
05847,Lowell,VT,690
05848,Lower Waterford,VT,114
05849,Lyndon,VT,364
05850,Lyndon Center,VT,450
05851,Lyndonville,VT,4620
05853,Morgan,VT,420
05855,Newport,VT,5940
05857,Newport Center,VT,1300
05858,North Concord,VT,280
05859,North Troy,VT,1580
05860,Orleans,VT,2210
05861,Passumpsic,VT,215
05862,Peacham,VT,310
05863,Saint Johnsbury Center,VT,300
05866,Sheffield,VT,590
05867,Sutton,VT,640
05868,Troy,VT,290
05871,West Burke,VT,1350
05872,West Charleston,VT,650
05873,West Danville,VT,630
05874,Westfield,VT,510
05875,West Glover,VT,480
05901,Averill,VT,0
05902,Beecher Falls,VT,226
05903,Canaan,VT,710
05904,Gilman,VT,200
05905,Guildhall,VT,560
05906,Lunenburg,VT,1010
05907,Norton,VT,178
06001,Avon,CT,18380
06002,Bloomfield,CT,18990
